61,120|61,121|1
101,15|100,15|1
114,95|113,95|1
19,53|20,53|1
10,81|11,81|1
67,110|67,109|1
13,105|13,104|1
87,55|86,55|1
108,117|107,117|1
67,110|67,111|1
27,23|28,23|1
123,47|123,46|1
123,47|123,48|1
97,61|97,60|1
5,64|5,63|1
5,64|5,65|1
115,104|115,105|1
85,27|85,28|1
76,21|77,21|1
101,127|101,126|1
34,121|33,121|1
43,124|43,123|1
101,127|101,128|1
63,107|63,106|1
43,124|43,125|1
63,107|63,108|1
85,113|85,114|1
7,97|7,98|1
119,15|119,14|1
83,31|84,31|1
56,7|55,7|1
119,15|119,16|1
61,14|61,13|1
61,14|61,15|1
94,113|93,113|1
125,42|125,41|1
125,42|125,43|1
82,63|83,63|1
59,138|59,137|1
17,71|17,70|1
59,138|59,139|1
69,96|69,95|1
17,71|17,72|1
89,66|89,65|1
89,66|89,67|1
12,103|11,103|1
137,67|137,66|1
115,104|115,103|1
33,125|32,125|1
69,13|70,13|1
137,123|138,123|1
69,96|69,97|1
41,39|41,38|1
102,111|101,111|1
41,80|41,81|1
11,13|12,13|1
21,17|21,18|1
83,97|83,98|1
40,1|41,1|1
31,3|31,2|1
9,85|9,84|1
61,9|60,9|1
49,114|49,113|1
35,67|35,68|1
49,114|49,115|1
87,79|87,78|1
37,72|37,71|1
109,123|108,123|1
37,72|37,73|1
61,123|62,123|1
65,26|65,25|1
137,107|136,107|1
65,26|65,27|1
87,79|87,80|1
27,41|28,41|1
14,135|13,135|1
14,27|15,27|1
41,80|41,79|1
66,129|67,129|1
27,135|26,135|1
21,11|20,11|1
106,63|105,63|1
17,109|16,109|1
25,95|25,94|1
15,131|14,131|1
98,25|97,25|1
28,59|27,59|1
100,11|99,11|1
139,135|138,135|1
103,59|102,59|1
85,131|84,131|1
107,13|108,13|1
4,51|5,51|1
74,73|75,73|1
60,23|61,23|1
123,38|123,37|1
68,65|69,65|1
123,38|123,39|1
126,87|127,87|1
61,111|60,111|1
7,19|6,19|1
62,123|61,123|1
108,107|107,107|1
110,33|109,33|1
127,22|127,21|1
127,22|127,23|1
57,25|56,25|1
91,74|91,73|1
91,74|91,75|1
16,3|15,3|1
53,117|52,117|1
95,130|95,129|1
138,135|139,135|1
95,130|95,131|1
54,15|55,15|1
137,23|138,23|1
23,63|22,63|1
132,135|133,135|1
47,11|48,11|1
87,136|87,135|1
123,8|123,9|1
87,136|87,137|1
58,49|59,49|1
52,19|51,19|1
28,51|27,51|1
55,103|55,102|1
13,114|13,113|1
13,114|13,115|1
71,73|71,74|1
19,71|19,72|1
14,45|15,45|1
22,117|23,117|1
23,137|24,137|1
35,117|36,117|1
59,131|59,132|1
1,50|1,49|1
23,93|24,93|1
1,50|1,51|1
44,31|45,31|1
77,7|77,8|1
43,63|44,63|1
106,121|105,121|1
108,1|109,1|1
83,79|83,78|1
35,99|36,99|1
107,127|107,128|1
91,49|92,49|1
94,133|95,133|1
19,40|19,39|1
112,105|113,105|1
88,53|87,53|1
5,129|6,129|1
71,73|71,72|1
139,95|139,96|1
87,71|87,70|1
107,107|108,107|1
59,125|58,125|1
107,127|107,126|1
87,71|87,72|1
3,77|2,77|1
55,121|55,122|1
17,53|17,54|1
37,54|37,53|1
37,54|37,55|1
128,33|129,33|1
1,9|1,10|1
61,77|62,77|1
31,61|30,61|1
125,3|126,3|1
12,117|13,117|1
49,59|49,60|1
1,17|2,17|1
36,117|35,117|1
61,85|60,85|1
135,111|134,111|1
29,109|30,109|1
32,67|31,67|1
133,125|133,126|1
70,113|71,113|1
49,117|48,117|1
120,25|121,25|1
49,59|49,58|1
18,101|19,101|1
125,55|124,55|1
18,9|19,9|1
68,83|69,83|1
59,25|58,25|1
61,126|61,125|1
61,126|61,127|1
114,89|115,89|1
35,36|35,35|1
55,77|54,77|1
79,45|79,46|1
6,93|5,93|1
35,36|35,37|1
65,78|65,79|1
85,53|85,52|1
96,77|95,77|1
53,35|54,35|1
60,105|61,105|1
74,91|75,91|1
55,130|55,129|1
55,130|55,131|1
87,127|87,126|1
10,95|9,95|1
121,31|122,31|1
83,71|83,70|1
69,65|70,65|1
69,13|69,12|1
98,37|99,37|1
56,75|55,75|1
23,75|24,75|1
65,78|65,77|1
25,121|24,121|1
67,107|68,107|1
102,49|103,49|1
15,40|15,39|1
26,89|27,89|1
13,37|12,37|1
39,87|39,88|1
131,20|131,19|1
131,113|130,113|1
75,83|74,83|1
33,7|32,7|1
131,20|131,21|1
126,29|127,29|1
28,33|27,33|1
33,29|34,29|1
32,97|33,97|1
96,51|95,51|1
103,19|102,19|1
106,33|107,33|1
31,110|31,109|1
31,110|31,111|1
105,137|105,138|1
49,12|49,11|1
111,69|112,69|1
49,12|49,13|1
8,55|9,55|1
8,77|7,77|1
45,95|45,96|1
91,102|91,101|1
91,102|91,103|1
106,15|107,15|1
114,127|113,127|1
113,137|113,136|1
66,65|67,65|1
3,3|3,2|1
30,29|29,29|1
63,96|63,95|1
21,111|20,111|1
63,96|63,97|1
112,41|111,41|1
41,119|41,120|1
79,63|79,62|1
61,67|60,67|1
79,63|79,64|1
15,121|14,121|1
17,85|18,85|1
11,3|10,3|1
56,93|55,93|1
41,89|42,89|1
17,35|17,34|1
62,65|61,65|1
3,25|3,24|1
85,49|84,49|1
17,35|17,36|1
19,40|19,41|1
14,35|13,35|1
28,89|29,89|1
133,115|133,114|1
115,57|115,56|1
30,113|31,113|1
105,131|105,130|1
117,39|116,39|1
93,116|93,115|1
52,123|51,123|1
109,105|110,105|1
113,121|114,121|1
93,116|93,117|1
70,55|71,55|1
69,111|70,111|1
96,89|97,89|1
19,101|18,101|1
102,81|101,81|1
119,41|119,40|1
41,31|41,32|1
77,11|77,12|1
124,125|125,125|1
139,31|139,30|1
15,53|15,54|1
103,109|102,109|1
109,81|110,81|1
39,87|40,87|1
13,87|13,86|1
127,101|126,101|1
51,11|51,10|1
77,137|76,137|1
51,11|51,12|1
24,33|23,33|1
21,61|21,60|1
61,105|60,105|1
18,25|17,25|1
9,122|9,121|1
87,3|87,2|1
127,53|128,53|1
87,3|87,4|1
131,53|131,52|1
67,70|67,71|1
39,101|40,101|1
68,107|67,107|1
114,117|113,117|1
17,22|17,21|1
85,6|85,5|1
82,39|83,39|1
85,6|85,7|1
107,92|107,91|1
107,92|107,93|1
101,133|101,132|1
36,87|35,87|1
76,45|75,45|1
114,21|113,21|1
54,67|55,67|1
82,71|81,71|1
57,111|56,111|1
17,22|17,23|1
14,107|15,107|1
91,135|92,135|1
81,40|81,41|1
15,130|15,129|1
119,48|119,47|1
55,95|54,95|1
119,48|119,49|1
138,35|137,35|1
15,130|15,131|1
95,19|95,18|1
117,57|118,57|1
133,60|133,59|1
133,60|133,61|1
93,125|93,126|1
67,70|67,69|1
131,71|131,72|1
117,93|118,93|1
121,101|120,101|1
81,40|81,39|1
63,63|64,63|1
113,114|113,113|1
113,114|113,115|1
52,49|53,49|1
107,17|107,18|1
128,57|129,57|1
120,107|121,107|1
89,29|89,28|1
119,32|119,31|1
118,97|119,97|1
119,32|119,33|1
35,21|36,21|1
73,45|73,46|1
65,47|65,46|1
37,7|37,6|1
47,64|47,63|1
39,69|39,70|1
65,47|65,48|1
37,7|37,8|1
47,64|47,65|1
7,131|6,131|1
125,49|126,49|1
19,22|19,21|1
19,22|19,23|1
21,101|21,102|1
33,91|34,91|1
92,59|91,59|1
115,48|115,47|1
11,17|11,16|1
115,48|115,49|1
11,53|11,54|1
19,93|18,93|1
50,67|51,67|1
14,133|15,133|1
113,117|114,117|1
19,41|18,41|1
8,127|9,127|1
3,34|3,33|1
3,34|3,35|1
11,53|11,52|1
95,109|94,109|1
109,72|109,71|1
70,105|69,105|1
128,99|127,99|1
109,72|109,73|1
27,29|26,29|1
71,58|71,57|1
99,133|99,132|1
71,58|71,59|1
53,75|53,74|1
63,29|63,28|1
115,89|116,89|1
9,58|9,57|1
137,75|137,74|1
105,88|105,87|1
9,58|9,59|1
137,75|137,76|1
105,88|105,89|1
24,103|23,103|1
16,111|17,111|1
65,129|66,129|1
13,22|13,23|1
9,135|9,136|1
110,91|111,91|1
2,5|1,5|1
1,111|1,110|1
100,95|101,95|1
85,9|85,10|1
13,22|13,21|1
25,33|25,32|1
85,67|84,67|1
93,51|93,50|1
1,111|1,112|1
111,61|110,61|1
9,122|9,123|1
24,121|23,121|1
17,75|16,75|1
21,110|21,109|1
75,113|75,112|1
129,77|130,77|1
131,15|130,15|1
17,111|16,111|1
83,101|83,100|1
21,110|21,111|1
84,113|83,113|1
102,23|101,23|1
37,45|36,45|1
31,21|32,21|1
63,115|64,115|1
28,27|29,27|1
92,51|91,51|1
82,123|81,123|1
5,13|5,14|1
65,117|66,117|1
23,106|23,105|1
57,51|56,51|1
23,106|23,107|1
15,93|14,93|1
132,55|131,55|1
25,58|25,57|1
25,58|25,59|1
131,115|132,115|1
39,114|39,113|1
98,81|99,81|1
39,114|39,115|1
31,119|31,120|1
27,63|27,64|1
83,49|82,49|1
26,11|27,11|1
1,123|2,123|1
83,33|84,33|1
87,2|87,1|1
136,51|137,51|1
121,91|122,91|1
87,2|87,3|1
9,61|9,62|1
91,89|91,88|1
23,124|23,123|1
119,41|120,41|1
23,124|23,125|1
63,133|63,132|1
129,95|130,95|1
137,19|136,19|1
63,133|63,134|1
106,99|107,99|1
80,33|79,33|1
86,127|85,127|1
50,49|51,49|1
61,63|62,63|1
2,21|3,21|1
95,81|95,80|1
66,1|67,1|1
22,33|21,33|1
95,81|95,82|1
93,89|93,90|1
90,19|91,19|1
66,117|65,117|1
133,93|133,94|1
64,5|65,5|1
121,35|121,36|1
16,25|15,25|1
4,99|3,99|1
32,127|33,127|1
51,105|50,105|1
126,107|127,107|1
30,73|29,73|1
99,139|100,139|1
32,109|33,109|1
57,55|58,55|1
117,137|118,137|1
69,123|69,124|1
67,17|66,17|1
39,38|39,37|1
43,117|42,117|1
60,47|61,47|1
39,38|39,39|1
73,63|73,62|1
39,3|39,2|1
19,68|19,67|1
29,21|28,21|1
85,130|85,129|1
37,69|37,68|1
53,25|52,25|1
85,130|85,131|1
73,7|73,8|1
133,31|134,31|1
55,62|55,61|1
121,53|121,52|1
55,62|55,63|1
121,53|121,54|1
15,92|15,91|1
15,92|15,93|1
19,68|19,69|1
73,27|73,28|1
42,1|43,1|1
55,37|56,37|1
89,91|89,90|1
131,89|131,90|1
33,10|33,11|1
31,69|31,70|1
139,55|139,56|1
56,117|55,117|1
58,107|57,107|1
19,6|19,5|1
86,9|85,9|1
85,93|84,93|1
19,6|19,7|1
83,134|83,133|1
88,73|89,73|1
138,59|137,59|1
83,134|83,135|1
104,85|103,85|1
43,39|44,39|1
68,133|67,133|1
45,103|45,104|1
4,113|5,113|1
122,91|123,91|1
51,3|51,2|1
89,91|90,91|1
97,79|97,78|1
71,45|71,46|1
110,123|109,123|1
37,63|36,63|1
95,47|94,47|1
107,43|107,44|1
97,79|97,80|1
83,15|84,15|1
113,41|112,41|1
85,16|85,15|1
85,16|85,17|1
98,121|99,121|1
14,77|13,77|1
48,15|47,15|1
135,73|135,72|1
95,139|95,138|1
135,73|135,74|1
31,137|30,137|1
88,21|89,21|1
84,43|83,43|1
76,75|77,75|1
5,128|5,127|1
123,71|124,71|1
5,128|5,129|1
75,130|75,129|1
105,127|105,126|1
22,15|21,15|1
105,127|105,128|1
19,3|18,3|1
75,130|75,131|1
24,63|25,63|1
109,85|108,85|1
86,91|87,91|1
33,69|33,68|1
45,121|45,120|1
45,121|45,122|1
9,17|9,16|1
37,61|37,60|1
9,26|9,25|1
121,95|121,94|1
9,26|9,27|1
9,104|9,105|1
71,43|72,43|1
48,49|47,49|1
121,107|120,107|1
120,105|119,105|1
112,131|111,131|1
14,9|13,9|1
29,101|30,101|1
100,53|99,53|1
1,1|2,1|1
92,89|93,89|1
9,104|9,103|1
39,131|39,130|1
93,76|93,75|1
61,99|61,98|1
55,13|55,14|1
93,76|93,77|1
22,81|23,81|1
47,51|47,52|1
91,129|90,129|1
85,139|85,138|1
22,19|23,19|1
101,12|101,11|1
101,12|101,13|1
39,117|38,117|1
105,59|106,59|1
132,117|133,117|1
139,101|139,100|1
80,121|79,121|1
115,50|115,49|1
1,62|1,61|1
1,62|1,63|1
49,36|49,37|1
115,50|115,51|1
23,133|23,132|1
113,21|113,20|1
139,64|139,63|1
139,64|139,65|1
49,36|49,35|1
14,121|13,121|1
55,44|55,43|1
139,88|139,87|1
55,44|55,45|1
45,130|45,129|1
23,13|24,13|1
93,121|92,121|1
139,88|139,89|1
55,13|55,12|1
31,73|32,73|1
131,75|130,75|1
41,102|41,101|1
45,130|45,131|1
41,102|41,103|1
89,73|89,72|1
50,105|51,105|1
107,109|107,110|1
60,29|61,29|1
16,117|15,117|1
111,13|112,13|1
106,119|107,119|1
65,129|65,130|1
65,100|65,99|1
53,115|54,115|1
131,41|130,41|1
47,126|47,125|1
101,5|101,4|1
35,43|35,44|1
131,1|130,1|1
47,126|47,127|1
101,5|101,6|1
127,57|127,58|1
70,95|69,95|1
107,109|107,108|1
11,67|12,67|1
50,9|51,9|1
131,57|130,57|1
11,75|10,75|1
123,75|123,74|1
88,89|87,89|1
2,79|1,79|1
63,87|62,87|1
133,127|132,127|1
57,107|58,107|1
101,72|101,71|1
105,39|105,40|1
135,41|134,41|1
101,72|101,73|1
7,37|7,36|1
139,79|139,78|1
101,109|101,110|1
72,75|73,75|1
41,109|41,110|1
107,39|108,39|1
132,127|133,127|1
78,75|79,75|1
132,15|133,15|1
116,25|115,25|1
24,45|25,45|1
1,10|1,9|1
9,97|9,98|1
33,61|33,60|1
98,133|97,133|1
109,23|109,22|1
13,86|13,85|1
9,7|8,7|1
13,86|13,87|1
43,8|43,7|1
43,8|43,9|1
38,61|39,61|1
9,25|9,26|1
57,79|56,79|1
105,123|105,122|1
119,65|119,64|1
105,123|105,124|1
44,49|43,49|1
107,99|108,99|1
35,121|36,121|1
29,53|30,53|1
4,45|5,45|1
52,107|51,107|1
55,89|56,89|1
99,35|99,34|1
51,129|50,129|1
108,27|107,27|1
20,113|21,113|1
111,17|111,18|1
48,5|47,5|1
50,5|49,5|1
118,137|117,137|1
40,121|39,121|1
137,2|137,1|1
113,4|113,3|1
137,2|137,3|1
61,71|62,71|1
74,113|73,113|1
113,4|113,5|1
129,37|129,36|1
22,63|23,63|1
119,135|120,135|1
103,52|103,51|1
99,71|99,70|1
103,52|103,53|1
51,19|52,19|1
139,117|138,117|1
4,67|3,67|1
77,33|76,33|1
130,97|129,97|1
35,137|35,136|1
114,109|113,109|1
109,9|109,8|1
31,109|31,108|1
99,71|99,72|1
123,95|124,95|1
53,19|54,19|1
59,95|60,95|1
132,81|131,81|1
133,97|132,97|1
33,38|33,37|1
97,103|98,103|1
33,38|33,39|1
21,63|21,64|1
15,55|15,54|1
77,78|77,77|1
15,55|15,56|1
77,78|77,79|1
138,117|139,117|1
63,69|62,69|1
46,93|45,93|1
129,9|129,8|1
27,91|26,91|1
81,86|81,85|1
81,86|81,87|1
93,14|93,13|1
93,14|93,15|1
111,1|110,1|1
81,105|80,105|1
21,4|21,3|1
25,113|25,112|1
35,61|35,62|1
9,45|8,45|1
21,4|21,5|1
25,129|25,130|1
101,81|101,80|1
97,119|97,118|1
7,83|6,83|1
55,31|55,30|1
119,45|118,45|1
11,93|10,93|1
53,44|53,45|1
61,119|61,120|1
110,33|111,33|1
17,107|18,107|1
105,113|105,112|1
29,35|29,34|1
25,129|25,128|1
97,53|97,52|1
105,113|105,114|1
97,53|97,54|1
113,129|113,128|1
133,55|134,55|1
37,75|38,75|1
9,85|10,85|1
2,87|1,87|1
18,73|19,73|1
79,47|79,46|1
111,114|111,113|1
79,47|79,48|1
111,114|111,115|1
1,135|1,136|1
92,63|93,63|1
53,44|53,43|1
73,85|72,85|1
119,69|118,69|1
76,139|77,139|1
139,59|138,59|1
62,1|63,1|1
57,7|57,8|1
59,77|60,77|1
93,91|92,91|1
95,77|96,77|1
134,31|135,31|1
40,85|41,85|1
103,85|103,84|1
83,2|83,1|1
103,43|103,44|1
83,2|83,3|1
46,41|45,41|1
86,55|87,55|1
15,37|15,36|1
101,61|102,61|1
77,29|77,28|1
22,133|21,133|1
109,47|110,47|1
31,136|31,135|1
99,53|99,54|1
31,136|31,137|1
81,93|80,93|1
102,31|101,31|1
105,80|105,79|1
73,125|73,124|1
9,137|9,138|1
37,126|37,125|1
105,80|105,81|1
37,126|37,127|1
133,107|133,106|1
77,7|76,7|1
130,15|129,15|1
84,73|85,73|1
75,85|74,85|1
43,116|43,115|1
9,137|9,136|1
43,116|43,117|1
97,7|97,8|1
57,95|57,96|1
135,90|135,89|1
3,127|2,127|1
129,37|130,37|1
102,47|101,47|1
135,90|135,91|1
133,35|133,34|1
135,35|136,35|1
26,35|27,35|1
49,9|50,9|1
11,57|10,57|1
106,31|105,31|1
97,71|97,72|1
57,119|57,120|1
49,89|48,89|1
128,109|127,109|1
82,9|81,9|1
31,109|31,110|1
119,119|119,120|1
135,135|135,136|1
41,49|41,50|1
82,89|81,89|1
21,48|21,47|1
59,59|60,59|1
1,74|1,73|1
21,48|21,49|1
1,74|1,75|1
106,89|105,89|1
57,119|57,118|1
6,33|7,33|1
124,111|125,111|1
76,109|75,109|1
23,66|23,65|1
125,3|125,4|1
23,66|23,67|1
103,76|103,75|1
103,76|103,77|1
137,10|137,11|1
113,119|113,120|1
31,95|31,96|1
47,73|48,73|1
28,35|27,35|1
43,125|43,124|1
39,33|39,32|1
43,125|43,126|1
75,15|74,15|1
128,121|129,121|1
91,71|91,70|1
53,133|53,132|1
137,81|136,81|1
117,89|116,89|1
53,133|53,134|1
120,79|119,79|1
124,137|123,137|1
39,33|39,34|1
10,83|9,83|1
117,114|117,113|1
53,81|54,81|1
59,59|59,58|1
117,114|117,115|1
2,133|3,133|1
135,63|135,62|1
2,33|3,33|1
55,129|55,128|1
41,18|41,17|1
5,123|5,122|1
23,105|24,105|1
108,11|107,11|1
5,123|5,124|1
24,87|23,87|1
121,43|121,42|1
137,131|136,131|1
41,18|41,19|1
66,23|65,23|1
129,29|128,29|1
135,15|135,14|1
97,3|98,3|1
104,27|103,27|1
113,36|113,35|1
113,36|113,37|1
43,79|43,78|1
12,19|13,19|1
4,53|5,53|1
31,43|31,42|1
31,43|31,44|1
43,79|43,80|1
29,87|29,88|1
93,35|93,34|1
33,117|32,117|1
12,55|13,55|1
81,71|82,71|1
131,111|131,110|1
33,125|33,126|1
137,52|137,51|1
137,52|137,53|1
31,30|31,29|1
58,25|59,25|1
133,68|133,67|1
31,30|31,31|1
133,68|133,69|1
39,31|38,31|1
16,89|17,89|1
91,53|91,54|1
43,18|43,17|1
60,69|59,69|1
43,18|43,19|1
47,21|48,21|1
83,55|83,54|1
65,72|65,71|1
83,55|83,56|1
65,72|65,73|1
91,84|91,83|1
91,84|91,85|1
17,133|18,133|1
108,131|107,131|1
117,91|116,91|1
60,87|59,87|1
43,133|43,132|1
95,107|95,106|1
52,31|53,31|1
43,133|43,134|1
95,107|95,108|1
37,105|36,105|1
110,105|109,105|1
13,47|12,47|1
111,83|111,82|1
3,3|2,3|1
126,119|125,119|1
41,36|41,37|1
87,45|87,46|1
137,43|137,42|1
134,85|133,85|1
41,36|41,35|1
9,73|9,72|1
125,119|126,119|1
39,15|39,16|1
45,37|44,37|1
87,103|88,103|1
63,85|63,84|1
114,65|115,65|1
71,83|71,82|1
36,15|35,15|1
89,129|90,129|1
113,45|113,44|1
7,73|8,73|1
25,137|25,138|1
5,85|6,85|1
97,115|96,115|1
85,13|84,13|1
71,111|71,112|1
43,41|43,42|1
99,93|98,93|1
3,113|4,113|1
120,17|121,17|1
137,107|137,106|1
36,19|37,19|1
105,63|106,63|1
43,41|43,40|1
6,103|7,103|1
12,37|13,37|1
115,71|114,71|1
78,121|79,121|1
59,3|59,2|1
75,70|75,69|1
59,3|59,4|1
107,131|108,131|1
75,139|75,138|1
34,85|33,85|1
74,29|75,29|1
70,121|69,121|1
13,35|14,35|1
135,95|136,95|1
97,49|96,49|1
34,33|33,33|1
64,49|65,49|1
71,105|70,105|1
51,59|51,58|1
45,4|45,3|1
45,4|45,5|1
134,9|133,9|1
39,94|39,93|1
39,94|39,95|1
103,5|103,4|1
136,65|135,65|1
103,5|103,6|1
96,121|95,121|1
21,33|22,33|1
121,57|122,57|1
51,119|51,120|1
55,129|55,130|1
10,19|11,19|1
7,4|7,3|1
19,3|19,2|1
7,4|7,5|1
122,63|121,63|1
67,135|68,135|1
63,101|63,102|1
89,111|89,110|1
89,111|89,112|1
102,43|103,43|1
105,109|105,108|1
121,30|121,29|1
11,42|11,43|1
103,123|103,122|1
51,119|51,118|1
103,103|104,103|1
127,83|127,82|1
121,30|121,31|1
127,83|127,84|1
29,101|28,101|1
80,73|81,73|1
139,103|138,103|1
11,89|11,90|1
11,42|11,41|1
66,9|65,9|1
91,35|91,36|1
123,134|123,133|1
131,127|130,127|1
123,134|123,135|1
109,89|109,88|1
87,27|87,28|1
107,31|108,31|1
99,49|98,49|1
75,52|75,51|1
75,52|75,53|1
122,87|121,87|1
129,124|129,123|1
129,124|129,125|1
31,9|31,8|1
115,49|115,48|1
59,101|59,100|1
74,73|73,73|1
55,71|54,71|1
45,129|45,130|1
30,139|31,139|1
7,29|8,29|1
130,127|131,127|1
19,27|19,28|1
139,23|139,22|1
114,111|115,111|1
43,80|43,81|1
75,99|75,98|1
64,57|63,57|1
129,121|128,121|1
100,9|101,9|1
101,47|101,48|1
45,129|45,128|1
87,43|88,43|1
75,97|76,97|1
21,87|21,86|1
29,75|28,75|1
25,130|25,129|1
26,139|27,139|1
43,89|42,89|1
25,130|25,131|1
9,81|9,80|1
67,57|67,58|1
23,17|23,16|1
79,121|78,121|1
103,89|102,89|1
23,53|23,54|1
43,80|43,79|1
101,65|101,64|1
6,45|7,45|1
21,109|21,110|1
132,139|131,139|1
38,63|39,63|1
131,79|131,78|1
49,109|48,109|1
81,119|82,119|1
30,121|29,121|1
10,11|9,11|1
127,45|128,45|1
69,62|69,61|1
74,3|75,3|1
107,105|106,105|1
71,52|71,51|1
69,62|69,63|1
71,52|71,53|1
123,101|123,102|1
8,113|7,113|1
31,15|31,16|1
97,135|98,135|1
21,109|21,108|1
22,1|21,1|1
47,119|47,118|1
58,123|57,123|1
53,59|53,60|1
31,15|31,14|1
103,47|104,47|1
44,13|43,13|1
75,70|75,71|1
60,85|61,85|1
133,52|133,51|1
133,52|133,53|1
21,35|21,36|1
46,1|47,1|1
25,49|26,49|1
134,55|135,55|1
81,1|82,1|1
75,45|76,45|1
23,101|23,102|1
95,121|96,121|1
115,85|115,84|1
125,17|126,17|1
60,9|59,9|1
87,119|87,120|1
93,7|93,6|1
54,77|55,77|1
83,5|83,6|1
93,7|93,8|1
114,1|115,1|1
15,113|15,112|1
2,19|1,19|1
15,129|15,130|1
13,105|14,105|1
51,77|51,78|1
34,103|33,103|1
129,91|128,91|1
41,21|42,21|1
113,1|112,1|1
69,26|69,25|1
67,75|67,76|1
69,26|69,27|1
117,129|117,130|1
38,11|39,11|1
51,127|52,127|1
133,59|133,60|1
121,47|120,47|1
115,76|115,75|1
107,3|107,2|1
115,76|115,77|1
68,5|67,5|1
105,22|105,21|1
71,97|72,97|1
12,115|11,115|1
105,22|105,23|1
67,44|67,43|1
131,48|131,47|1
67,44|67,45|1
131,48|131,49|1
23,117|22,117|1
117,129|117,128|1
125,31|124,31|1
13,5|14,5|1
119,60|119,59|1
94,61|93,61|1
119,60|119,61|1
127,25|127,24|1
52,59|53,59|1
27,41|26,41|1
127,25|127,26|1
31,105|30,105|1
73,52|73,51|1
73,52|73,53|1
71,3|71,4|1
138,81|139,81|1
93,101|93,100|1
110,3|111,3|1
101,27|102,27|1
77,119|77,120|1
103,11|103,10|1
53,51|53,52|1
103,11|103,12|1
134,97|135,97|1
41,7|42,7|1
104,103|103,103|1
111,87|110,87|1
111,129|111,128|1
33,5|33,4|1
71,70|71,69|1
127,1|126,1|1
39,1|40,1|1
38,107|37,107|1
47,69|47,68|1
71,70|71,71|1
105,27|106,27|1
1,5|2,5|1
105,93|104,93|1
72,137|73,137|1
73,7|72,7|1
7,105|6,105|1
125,72|125,71|1
38,45|39,45|1
125,72|125,73|1
79,105|80,105|1
71,45|72,45|1
12,81|13,81|1
29,93|28,93|1
65,51|64,51|1
71,34|71,33|1
95,99|95,98|1
58,49|57,49|1
71,34|71,35|1
136,17|137,17|1
15,95|16,95|1
4,51|3,51|1
12,133|11,133|1
84,49|85,49|1
108,129|109,129|1
84,139|83,139|1
99,34|99,33|1
99,34|99,35|1
131,107|131,108|1
135,39|135,40|1
36,63|37,63|1
103,18|103,17|1
103,18|103,19|1
42,53|43,53|1
63,44|63,43|1
63,44|63,45|1
53,131|54,131|1
73,137|72,137|1
113,19|114,19|1
118,7|119,7|1
97,114|97,113|1
97,114|97,115|1
137,23|136,23|1
47,119|47,120|1
29,68|29,67|1
67,26|67,25|1
21,85|22,85|1
29,68|29,69|1
93,110|93,109|1
67,26|67,27|1
93,110|93,111|1
26,43|25,43|1
99,60|99,59|1
49,25|49,26|1
89,31|90,31|1
13,32|13,31|1
13,32|13,33|1
59,99|58,99|1
137,76|137,75|1
4,87|3,87|1
61,57|61,56|1
20,139|21,139|1
137,76|137,77|1
58,131|59,131|1
91,49|90,49|1
115,113|116,113|1
9,109|9,108|1
59,41|59,40|1
108,31|109,31|1
95,93|94,93|1
95,86|95,87|1
137,47|136,47|1
115,111|114,111|1
125,45|125,46|1
15,32|15,31|1
49,61|49,62|1
59,41|60,41|1
17,25|18,25|1
15,32|15,33|1
55,49|55,48|1
39,71|39,70|1
10,109|9,109|1
54,131|53,131|1
13,77|14,77|1
49,61|49,60|1
49,25|50,25|1
126,121|127,121|1
34,111|35,111|1
53,101|53,100|1
89,78|89,77|1
53,101|53,102|1
89,78|89,79|1
97,7|98,7|1
137,60|137,59|1
137,60|137,61|1
95,86|95,85|1
65,96|65,97|1
87,8|87,7|1
3,130|3,131|1
87,8|87,9|1
58,93|57,93|1
119,93|119,92|1
39,55|38,55|1
65,96|65,95|1
134,27|133,27|1
87,85|86,85|1
27,53|28,53|1
89,9|89,10|1
60,7|61,7|1
105,11|106,11|1
9,67|9,66|1
23,125|23,124|1
97,55|97,56|1
66,29|65,29|1
23,125|23,126|1
107,35|107,36|1
67,19|68,19|1
9,35|10,35|1
55,3|55,2|1
73,9|73,8|1
55,3|55,4|1
67,104|67,103|1
93,68|93,67|1
67,104|67,105|1
57,7|56,7|1
3,130|3,129|1
93,68|93,69|1
25,57|24,57|1
83,95|84,95|1
19,49|18,49|1
43,56|43,57|1
111,29|110,29|1
80,95|79,95|1
96,117|97,117|1
63,134|63,133|1
124,119|123,119|1
63,134|63,135|1
16,139|17,139|1
53,110|53,109|1
115,13|114,13|1
61,39|61,40|1
95,133|95,134|1
53,110|53,111|1
97,55|97,54|1
62,113|63,113|1
33,133|33,134|1
103,119|103,120|1
65,37|66,37|1
20,9|19,9|1
47,43|47,42|1
47,43|47,44|1
89,13|90,13|1
121,54|121,53|1
121,54|121,55|1
77,85|77,84|1
77,85|77,86|1
43,56|43,55|1
13,117|12,117|1
139,40|139,39|1
123,119|124,119|1
29,37|29,38|1
139,40|139,41|1
116,53|115,53|1
114,101|115,101|1
126,47|127,47|1
70,21|71,21|1
45,61|45,62|1
135,121|135,122|1
61,39|61,38|1
80,77|79,77|1
14,129|13,129|1
95,37|95,36|1
15,137|15,138|1
95,37|95,38|1
92,135|91,135|1
100,133|99,133|1
99,60|99,61|1
139,56|139,55|1
19,67|18,67|1
49,43|49,42|1
89,13|89,14|1
139,56|139,57|1
15,77|16,77|1
3,129|2,129|1
9,22|9,21|1
43,81|42,81|1
9,22|9,23|1
